,companyFullName,companyShortName,companySize,financeStage,district,positionName,workYear,education,salary,positionAdvantage,industryField,firstType,companyLabelList,secondType,city
85,北京瞰微智视科技有限公司,Conviva,150-500人,D轮及以上,朝阳区,高级大数据开发工程师,3-5年,本科,30k-50k,外企福利， 硅谷文化，午餐免费，六险一金,"数据服务｜咨询,人工智能服务",开发|测试|运维类,"带薪年假,交通补助,午餐补助,绩效奖金",数据开发,北京
86,浙江汇信科技有限公司,汇信科技,150-500人,未融资,拱墅区,数据仓库开发工程师,5-10年,本科,15k-25k,"福利优厚,前景好,管理规范,交通方便","IT技术服务｜咨询,工具类产品",开发|测试|运维类,"节日礼物,带薪年假,岗位晋升,美女多",数据开发,杭州
87,深圳市博奥特科技有限公司,博奥特科技,500-2000人,未融资,福田区,数据开发工程师,3-5年,本科,16k-20k,金融项目，五险一金，前景广阔,"IT技术服务｜咨询,软件服务｜咨询",开发|测试|运维类,"绩效奖金,领导好,帅哥多,美女多",数据开发,深圳
88,泰康保险集团股份有限公司,泰康保险集团,2000人以上,不需要融资,昌平区,Java数据开发工程师,3-5年,本科,20k-30k,通勤班车；员工食堂；福利待遇好,金融业,开发|测试|运维类,"交通补助,午餐补助,带薪年假,定期体检",数据开发,北京
89,政采云有限公司,政采云,150-500人,不需要融资,西湖区,高级数据开发工程师,3-5年,本科,15k-25k,发展前景好 福利待遇优,"人工智能服务,数据服务｜咨询",开发|测试|运维类,"带薪年假,绩效奖金,定期体检,弹性工作",数据开发,杭州
90,韩领网络科技（上海）有限公司,Coupang,150-500人,不需要融资,浦东新区,资深大数据开发工程师 - 供应链管理平台,5-10年,本科,40k-70k,发展迅速，股票期权，氛围好，不加班,电商平台,开发|测试|运维类,"年底双薪,技能培训,绩效奖金,年度旅游",数据开发,上海
91,中国平安财产保险股份有限公司,平安产险,2000人以上,上市公司,福田区,大数据开发工程师,5-10年,本科,20k-40k,"专业团队,大平台,薪酬,尊重",金融业,产品|需求|项目类,"绩效奖金 ,五险一金 ,带薪年假 ,年度旅游 ",数据分析,深圳
92,51JOB-艾斯普软件科技（西安）有限公司,51JOB-艾斯普软件科技（西安）有限公司,500-2000人,不需要融资,锦江区,Database Developer 数据工程师 BI工程师,3-5年,大专,13k-19k,"补充医疗保险,专业培训,弹性工作",软件开发,开发|测试|运维类,,数据开发,成都
93,深圳道道网络科技有限公司,道道,50-150人,C轮,南山区,大数据开发工程师,1-3年,本科,15k-30k,牛人团队 ***项目 丰厚报酬,在线教育,开发|测试|运维类,"平等的氛围,年底双薪,带薪年假,定期体检",数据开发,深圳
94,深圳虾皮信息科技有限公司,Shopee,500-2000人,上市公司,南山区,大数据开发工程师-金融业务,3-5年,本科,20k-40k,蓝海市场，外企氛围。,电商平台,开发|测试|运维类,"外企氛围,蓝海市场,大牛多多,15天年假",数据开发,深圳
95,北京字节跳动科技有限公司,字节跳动,2000人以上,D轮及以上,闵行区,大数据开发工程师,3-5年,本科,30k-60k,"六险一金,股票期权,带薪休假,免费三餐","内容资讯,短视频",开发|测试|运维类,"扁平管理,弹性工作,就近租房补贴,六险一金",后端开发,上海
96,北京字节跳动科技有限公司,字节跳动,2000人以上,D轮及以上,余杭区,大数据开发工程师,3-5年,本科,30k-60k,"下午茶,健身瑜伽,六险一金,股票期权","内容资讯,短视频",开发|测试|运维类,"扁平管理,弹性工作,就近租房补贴,六险一金",后端开发,杭州
97,平安国际智慧城市科技股份有限公司,平安智慧城,2000人以上,不需要融资,南山区,数据开发工程师,5-10年,不限,15k-25k,福利多,"人工智能服务,区块链",开发|测试|运维类,,数据开发,深圳
98,南京蓝鲸人网络科技有限公司,美篇,150-500人,B轮,海淀区,大数据开发工程师,3-5年,本科,25k-35k,六险一金 免费午餐 下午茶,内容社区,开发|测试|运维类,"弹性工作,期权激励,六险一金,租房补贴",数据开发,北京
99,北京达佳互联信息技术有限公司,快手,2000人以上,上市公司,海淀区,大数据开发工程师,3-5年,本科,25k-50k,欢迎各路高手交流学习,短视频,开发|测试|运维类,"股票期权,弹性工作,定期体检,岗位晋升",数据开发,北京
100,上海钧正网络科技有限公司,哈啰出行,2000人以上,D轮及以上,西湖区,数据工程师,3-5年,本科,20k-40k,五险、全额公积金、年终奖、带薪年假、股权激励,旅游｜出行,开发|测试|运维类,"绩效奖金,年底双薪,股票期权,交通补助",数据开发,杭州
101,上海中软华腾软件系统有限公司,上海中软华腾软件系统有限公司,2000人以上,上市公司,龙岗区,大数据开发工程师,3-5年,本科,17k-30k,团队氛围,IT技术服务｜咨询,开发|测试|运维类,"绩效奖金,带薪年假,定期体检,管理规范",数据开发,深圳
102,深圳虾皮信息科技有限公司,Shopee,500-2000人,上市公司,南山区,大数据资深开发工程师-金融业务,5-10年,本科,30k-50k,蓝海市场，外企氛围。,电商平台,开发|测试|运维类,"外企氛围,蓝海市场,大牛多多,15天年假",数据开发,深圳
103,深圳虾皮信息科技有限公司,Shopee,500-2000人,上市公司,南山区,供应链资深数据开发工程师,不限,本科,30k-50k,外企氛围，蓝海市场，大牛多多，15天年假,电商平台,开发|测试|运维类,"外企氛围,蓝海市场,大牛多多,15天年假",数据开发,深圳
104,深圳市云积分科技有限公司,云积互动,150-500人,天使轮,雁塔区,大数据开发工程师,3-5年,本科,15k-25k,周末双休、团队年轻、主题下午茶，股权激励,营销服务｜咨询,开发|测试|运维类,"带薪年假,年轻团队,股票期权,下午茶",数据开发,西安
105,广州骏伯网络科技有限公司,广州骏伯,50-150人,上市公司,天河区,大数据开发工程师,3-5年,本科,15k-20k,高薪双休、入职五险一金、餐补话补、下午茶,营销服务｜咨询,开发|测试|运维类,"节日礼物,绩效奖金,年度旅游,通讯津贴",数据开发,广州
106,上海莉莉丝科技股份有限公司,莉莉丝游戏,500-2000人,不需要融资,闵行区,大数据测试工程师,不限,不限,15k-30k,团队境外游 高福利 大牛云集 核心项目,游戏,开发|测试|运维类,"项目奖金,零食无限量,牛逼的同事,境外旅游",测试,上海
107,富登小额贷款（四川）有限公司,富登小额贷款（四川）有限公司,500-2000人,不需要融资,锦江区,大数据开发主管,5-10年,本科,15k-25k,公司福利好,"科技金融,专业服务｜咨询,金融业",开发|测试|运维类,"年底双薪,带薪年假,定期体检,节日礼物",数据开发,成都
108,广州博依特智能信息科技有限公司,博依特,150-500人,A轮,黄埔区,大数据开发工程师,3-5年,本科,15k-30k,阿里大牛，数百亿数据沉淀，氛围好,软件服务｜咨询,开发|测试|运维类,"工业大数据,行业风口,年底双薪,通讯津贴",数据开发,广州
109,北京三快在线科技有限公司,美团,2000人以上,上市公司,朝阳区,企平-高级大数据开发工程师（财务方向）,不限,不限,30k-60k,技术氛围浓，发展空间大,消费生活,开发|测试|运维类,"技能培训,绩效奖金,岗位晋升,领导好",数据开发,北京
110,心动网络股份有限公司,心动网络,500-2000人,上市公司,,安全运营工程师（数据安全方向）,3-5年,本科,20k-40k,上市公司/免费三餐/商业保险/年度旅游,游戏,开发|测试|运维类,"五险一金,绩效奖金,MAC标配,年度旅游",运维,上海
111,风变科技（深圳）有限公司,风变科技（深圳）有限公司,500-2000人,B轮,南山区,数据开发工程师,不限,本科,15k-30k,扁平化,在线教育,开发|测试|运维类,"专项奖金,带薪年假,定期体检,六险一金",数据开发,深圳
112,中电金信软件有限公司,中电金信,2000人以上,不需要融资,开福区,大数据开发工程师,5-10年,本科,15k-25k,六险一金；节日礼品；年度体检,"IT技术服务｜咨询,软件服务｜咨询",开发|测试|运维类,"带薪年假,定期体检,节日礼物,五险一金",数据开发,长沙
113,网易（杭州）网络有限公司,网易,2000人以上,上市公司,滨江区,资深数据开发工程师 - 音乐事业部003,3-5年,本科,25k-45k,空间大,"内容资讯,游戏,音频｜视频媒体",开发|测试|运维类,"节日礼物,技能培训,免费班车,带薪年假",数据开发,杭州
114,北京容联易通信息技术有限公司,容联云通讯,500-2000人,上市公司,朝阳区,大数据开发工程师,5-10年,本科,25k-35k,六险一金+团队年轻化,"移动互联网,数据服务",开发|测试|运维类,"年底双薪,五险一金,带薪年假,节日礼物",数据开发,北京
115,寻伙（安徽）科技有限公司,寻伙科技,50-150人,未融资,经济技术开发区,大数据开发工程师,3-5年,本科,12k-15k,平台大，前景广，百人技术研发团队，欢迎加盟！,"工具类产品,软件服务｜咨询,IT技术服务｜咨询",开发|测试|运维类,,数据开发,合肥
116,北京字节跳动科技有限公司,字节跳动,2000人以上,D轮及以上,海淀区,大数据开发工程师,3-5年,本科,25k-45k,六险一金，弹性工作，免费三餐，租房补贴,"内容资讯,短视频",开发|测试|运维类,"扁平管理,弹性工作,就近租房补贴,六险一金",数据开发,北京
117,北京字节跳动科技有限公司,字节跳动,2000人以上,D轮及以上,海淀区,高级服务器开发工程师-安全数据挖掘方向,3-5年,本科,30k-60k,"下午茶,六险一金,免费三餐,弹性工作","内容资讯,短视频",开发|测试|运维类,"扁平管理,弹性工作,就近租房补贴,六险一金",运维,北京
118,深圳虾皮信息科技有限公司,Shopee,500-2000人,上市公司,南山区,供应链数据开发工程师,不限,本科,20k-40k,外企氛围，蓝海市场，大牛多多，15天年假,电商平台,开发|测试|运维类,"外企氛围,蓝海市场,大牛多多,15天年假",数据开发,深圳
119,深圳虾皮信息科技有限公司,Shopee,500-2000人,上市公司,南山区,Python数据爬虫工程师,1-3年,本科,9k-18k,福利待遇、发展前景、带薪年假、定期体检,电商平台,开发|测试|运维类,"外企氛围,蓝海市场,大牛多多,15天年假",数据开发,深圳
120,政采云有限公司,政采云,150-500人,不需要融资,西湖区,数据架构开发工程师,5-10年,本科,26k-35k,发展前景好 福利待遇优,"人工智能服务,数据服务｜咨询",开发|测试|运维类,"带薪年假,绩效奖金,定期体检,弹性工作",数据开发,杭州
121,北京三快在线科技有限公司,美团,2000人以上,上市公司,朝阳区,数据开发工程师-充电宝,不限,不限,30k-60k,创新稳定项目,消费生活,开发|测试|运维类,"技能培训,绩效奖金,岗位晋升,领导好",数据开发,北京
122,武汉市多比特信息科技有限公司,多比特,150-500人,不需要融资,洪山区,大数据开发工程师,3-5年,本科,12k-20k,充分授权 福利完善,游戏,开发|测试|运维类,"定期体检,带薪年假,年度旅游,领导好",数据开发,武汉
123,北京三快在线科技有限公司,美团,2000人以上,上市公司,高新区,成都研发-数据系统开发工程师,不限,不限,20k-40k,团队氛围好，发展前景好,消费生活,开发|测试|运维类,"技能培训,绩效奖金,岗位晋升,领导好",数据开发,成都
124,北京欧非科技有限公司,欧非科技,500-2000人,B轮,东城区,大数据开发工程师,3-5年,本科,15k-30k,人才密度,"科技金融,消费生活,旅游｜出行",开发|测试|运维类,,数据开发,北京
125,广东天正计算机服务有限公司,天正计算机,150-500人,A轮,福田区,大数据工程师,3-5年,本科,15k-25k,*,"企业服务,数据服务",开发|测试|运维类,"技能培训,年底双薪,行业潜力大,定期体检",数据开发,深圳
126,深圳市阿卡索资讯股份有限公司,阿卡索外教网,2000人以上,C轮,罗湖区,大数据开发工程师,3-5年,大专,15k-30k,五险一金，美女如云,在线教育,开发|测试|运维类,"带薪年假,弹性工作,美女多,领导好",数据开发,深圳
127,北京群鲜荟萃科技有限公司,北京群鲜荟萃科技有限公司,2000人以上,C轮,朝阳区,大数据开发工程师,3-5年,本科,22k-30k,福利待遇优厚，项目前景好,不限,开发|测试|运维类,"弹性工作,领导好,帅哥多,扁平管理",数据开发,北京
128,崇川区蝶创企业管理服务部,蝶创,少于15人,未融资,崇川区,数据库开发工程师,1-3年,本科,5k-10k,沟通产生价值,"软件服务｜咨询,智能硬件,批发｜零售",开发|测试|运维类,,数据开发,南通
129,深圳市客路网络科技有限公司,KLOOK 客路旅行,500-2000人,D轮及以上,福田区,大数据工程师,3-5年,本科,25k-30k,D+轮独角兽企业,旅游｜出行,开发|测试|运维类,"扁平管理,国际化团队,旅游基金,定期体检",数据开发,深圳
130,网易（杭州）网络有限公司,网易,2000人以上,上市公司,天河区,资深大数据开发工程师,3-5年,本科,23k-35k,"大平台,氛围好,成长快","内容资讯,游戏,音频｜视频媒体",开发|测试|运维类,"节日礼物,技能培训,免费班车,带薪年假",数据开发,广州
131,汕尾市铁人信息技术有限公司,铁人信息,50-150人,不需要融资,南山区,大数据开发工程师,1-3年,本科,16k-20k,丰厚奖金、晋升机制、五险一金、下午茶、年终奖,软件开发,开发|测试|运维类,,数据开发,深圳
132,北京达佳互联信息技术有限公司,快手,2000人以上,上市公司,海淀区,数据挖掘推荐算法工程师/专家-【主app】,3-5年,本科,25k-50k,福利待遇好,短视频,开发|测试|运维类,"股票期权,弹性工作,定期体检,岗位晋升",人工智能,北京
133,上海识装信息科技有限公司,得物App,500-2000人,B轮,杨浦区,数据开发 （数仓）,3-5年,大专,15k-30k,独角兽、福利待遇优、高成长、年轻团队化,电商平台,开发|测试|运维类,"绩效奖金,带薪年假,定期体检,节日礼物",数据开发,上海
134,广州滴普科技有限公司,滴普科技,500-2000人,A轮,海珠区,大数据开发工程师,3-5年,本科,18k-25k,双休 年终奖,数据服务｜咨询,开发|测试|运维类,,数据开发,广州
135,深圳聚力创想信息科技有限公司,人人都是产品经理,50-150人,A轮,南山区,大数据开发工程师,3-5年,本科,13k-25k,"发展空间大，工作氛围超好,13薪",在线教育,开发|测试|运维类,"节日礼物,年度旅游,领导好,美女多",数据开发,深圳
136,北京字节跳动科技有限公司,字节跳动,2000人以上,D轮及以上,海淀区,​​大数据开发工程师,不限,本科,20k-40k,"团队氛围好,免费三餐,租房补贴","内容资讯,短视频",开发|测试|运维类,"扁平管理,弹性工作,就近租房补贴,六险一金",后端开发,北京
137,北京字节跳动科技有限公司,字节跳动,2000人以上,D轮及以上,海淀区,数据平台开发工程师-抖音/抖音火山版,1-3年,本科,25k-50k,"下午茶,健身瑜伽,六险一金,五险一金","内容资讯,短视频",开发|测试|运维类,"扁平管理,弹性工作,就近租房补贴,六险一金",数据开发,北京
138,深圳虾皮信息科技有限公司,Shopee,500-2000人,上市公司,南山区,高级大数据架构工程师,3-5年,本科,30k-50k,外企氛围，蓝海市场，大牛多多，15天年假,电商平台,开发|测试|运维类,"外企氛围,蓝海市场,大牛多多,15天年假",数据开发,深圳
139,深圳虾皮信息科技有限公司,Shopee,500-2000人,上市公司,南山区,高级大数据运维工程师,3-5年,本科,30k-50k,外企氛围，蓝海市场，大牛多多，15天年假,电商平台,开发|测试|运维类,"外企氛围,蓝海市场,大牛多多,15天年假",运维,深圳
140,北京三快在线科技有限公司,美团,2000人以上,上市公司,朝阳区,大数据实时开发高级工程师/专家,3-5年,本科,30k-60k,创新业务，发展空间大,消费生活,开发|测试|运维类,"技能培训,绩效奖金,岗位晋升,领导好",数据开发,北京
141,爱客科技（深圳）有限公司,AfterShip,150-500人,不需要融资,南山区,数据仓库工程师,5-10年,本科,18k-35k,技术大牛 国际化团队 工具文化,"软件服务｜咨询,营销服务｜咨询,数据服务｜咨询",开发|测试|运维类,"持续盈利,国际龙头企业,SaaS平台,极客氛围",数据开发,深圳
142,北京世联互动网络有限公司成都分公司,NAVER China,2000人以上,上市公司,高新区,大数据开发工程师（视频云）,3-5年,本科,11k-20k,技术氛围浓厚，薪酬福利优厚,信息检索,开发|测试|运维类,"节日礼物,带薪年假,绩效奖金,年度旅游",数据开发,成都
143,房车宝集团有限公司,房车宝,2000人以上,未融资,南山区,大数据开发工程师,3-5年,本科,18k-30k,大平台，双休，提供三餐，健身房，全额五险一金,"电商平台,人工智能服务,贸易｜进出口",开发|测试|运维类,,数据开发,深圳
144,维沃移动通信有限公司,vivo,2000人以上,不需要融资,宝安区,大数据开发工程师（数据采集方向）,3-5年,本科,30k-60k,大平台 团队nice,智能硬件,开发|测试|运维类,"年终分红,带薪年假,年度旅游,岗位晋升",数据开发,深圳
145,上海农村商业银行股份有限公司,上海农商银行,500-2000人,不需要融资,浦东新区,大数据工程师（风险模型方向）,3-5年,本科,15k-20k,发展前景好，福利待遇好。,金融业,产品|需求|项目类,"带薪年假,午餐补助,绩效奖金,定期体检",数据分析,上海
146,上海农村商业银行股份有限公司,上海农商银行,500-2000人,不需要融资,浦东新区,大数据工程师（数据模型方向）,3-5年,本科,15k-20k,发展前景好，福利待遇好。,金融业,产品|需求|项目类,"带薪年假,午餐补助,绩效奖金,定期体检",数据分析,上海
147,北京三快在线科技有限公司,美团,2000人以上,上市公司,朝阳区,企平-高级数据仓库开发工程师,不限,不限,40k-65k,大厂平台,消费生活,开发|测试|运维类,"技能培训,绩效奖金,岗位晋升,领导好",数据开发,北京
148,行吟信息科技（上海）有限公司,小红书,500-2000人,D轮及以上,黄浦区,数据后端工程师,1-3年,本科,25k-50k,良好的发展前景,"电商平台,内容社区",开发|测试|运维类,"年度旅游,节日礼物,专项奖金,带薪年假",数据开发,上海
149,广州经传多赢投资咨询有限公司,经传多赢,2000人以上,不需要融资,番禺区,Python数据开发（爬虫方向）,3-5年,本科,10k-20k,超豪华分布式计算集群 年底15/17薪 氛围活跃,科技金融,开发|测试|运维类,"绩效奖金,年度旅游,扁平管理,技能培训",数据开发,广州
150,創源国際株式会社,Sougen international 株式会社,15-50人,未融资,海外,大数据开发工程师,5-10年,本科,22k-44k,赴日就职，环境优越，福利优厚,"信息安全,软件服务｜咨询",开发|测试|运维类,"交通补助,年终分红,午餐补助,定期体检",数据开发,海外
151,深圳前海中电慧安科技有限公司,中电慧安,50-150人,不需要融资,南山区,大数据开发工程师,3-5年,本科,15k-30k,发展前景 技术实力,信息安全,开发|测试|运维类,,数据开发,深圳
152,杭州涂鸦信息技术有限公司,涂鸦智能,2000人以上,C轮,西湖区,高级java开发-大数据方向,3-5年,本科,20k-30k,发展快，成长和晋升空间大，福利好,"物联网,智能硬件",开发|测试|运维类,"5星办公环境,年底奖金,团队牛B,五险一金",后端开发,杭州
153,成都斯达领科网络科技有限公司,斯达领科,500-2000人,A轮,龙岗区,数据开发工程师,不限,本科,15k-30k,团队牛人多 提成高 出差补贴 90后团队氛围好,电商平台,开发|测试|运维类,"绩效奖金,节日礼物,帅哥多,美女多",数据开发,深圳
154,成都聚思力信息技术有限公司,成都聚思力信息技术有限公司,500-2000人,上市公司,高新区,数据开发宝宝,3-5年,本科,12k-18k,9天年假，医疗报销，旅游津贴,IT技术服务｜咨询,开发|测试|运维类,"绩效奖金,带薪年假,交通补助,午餐补助",数据开发,成都
155,成都云智天下科技股份有限公司,云智天下,50-150人,未融资,高新区,高级大数据工程师,5-10年,本科,20k-25k,公司发展良好，工作环境优越，福利完善。,"IT技术服务｜咨询,软件服务｜咨询,人工智能服务",开发|测试|运维类,"年终分红,绩效奖金,带薪年假,通讯津贴",后端开发,成都
156,中电金信软件有限公司,中电金信,2000人以上,不需要融资,海淀区,大数据开发工程师,1-3年,本科,8k-14k,內研项目 稳定性好,"IT技术服务｜咨询,软件服务｜咨询",开发|测试|运维类,"带薪年假,定期体检,节日礼物,五险一金",数据开发,北京
157,上海翡翠东方网络信息技术有限公司,翡翠东方TVBC,150-500人,不需要融资,天河区,大数据开发工程师,5-10年,本科,18k-25k,TVB平台，天河区CBD，最大的粤语社区,"内容社区,音频｜视频媒体",开发|测试|运维类,"午餐补助,交通补助,通讯津贴,定期体检",数据开发,广州
158,亿达信息技术有限公司,亿达信息,2000人以上,上市公司,天河区,数据开发工程师,1-3年,本科,10k-11k,双休，年终奖，下午茶，入职即买六险一金,"软件服务｜咨询,IT技术服务｜咨询,人工智能服务",开发|测试|运维类,,数据开发,广州
159,杭州卷瓜网络有限公司,蘑菇街,500-2000人,上市公司,西湖区,数据开发工程师,3-5年,本科,15k-30k,上市大公司,电商平台,开发|测试|运维类,"节日礼物,出国旅游,自主晋升计划,买手战略",数据开发,杭州
160,北京字节跳动科技有限公司,字节跳动,2000人以上,D轮及以上,南山区,大数据开发工程师-to B,3-5年,本科,25k-50k,弹性工作，免费三餐，租房补贴，休闲下午茶,"内容资讯,短视频",开发|测试|运维类,"扁平管理,弹性工作,就近租房补贴,六险一金",数据开发,深圳
161,北京字节跳动科技有限公司,字节跳动,2000人以上,D轮及以上,徐汇区,高级后端开发工程师-广告数据平台,1-3年,本科,20k-40k,六险一金，免费三餐，租房补贴，职业大牛,"内容资讯,短视频",开发|测试|运维类,"扁平管理,弹性工作,就近租房补贴,六险一金",后端开发,上海
162,深圳虾皮信息科技有限公司,Shopee,500-2000人,上市公司,南山区,资深反欺诈数据挖掘工程师,3-5年,本科,20k-40k,15天年假；六险一金；发展空间大；大牛多,电商平台,开发|测试|运维类,"外企氛围,蓝海市场,大牛多多,15天年假",数据开发,深圳
163,北京深演智能科技股份有限公司,深演智能,150-500人,D轮及以上,徐汇区,java开发工程师（数据平台产品）-SH,1-3年,本科,13k-25k,六险一金、年度旅游,人工智能服务,开发|测试|运维类,"股票期权,年度旅游,美女多,弹性工作",后端开发,上海
164,北京深演智能科技股份有限公司,深演智能,150-500人,D轮及以上,徐汇区,高级Java开发工程师（数据平台产品）-SH,3-5年,本科,18k-35k,技术氛围好，扁平化管理,人工智能服务,开发|测试|运维类,"股票期权,年度旅游,美女多,弹性工作",后端开发,上海
165,河北艾钉科技有限公司,河北艾钉科技,50-150人,未融资,朝阳区,大数据开发工程师,3-5年,本科,12k-20k,五险一金,企业服务,开发|测试|运维类,,数据开发,北京
166,深圳平安综合金融服务有限公司,平安金服,2000人以上,上市公司,福田区,大数据开发工程师（平安寿险）,3-5年,本科,15k-20k,寿险总部,科技金融,开发|测试|运维类,,数据开发,深圳
167,深圳平安综合金融服务有限公司,平安金服,2000人以上,上市公司,罗湖区,大数据开发工程师（数据开发方向）,3-5年,本科,25k-50k,福利待遇优厚，发展前景广阔,科技金融,开发|测试|运维类,,数据开发,深圳
168,西安睿辰文化传播有限责任公司,睿辰文化传播,50-150人,未融资,曲江新区,4731C5-大数据开发工程师,3-5年,本科,12k-17k,"五险一金,带薪年假,节日福利",硬件,开发|测试|运维类,,数据开发,西安
