,companyFullName,companyShortName,companySize,financeStage,district,positionName,workYear,education,salary,positionAdvantage,industryField,firstType,companyLabelList,secondType,city
252,深圳市赢时胜信息技术股份有限公司,赢时胜软件,500-2000人,上市公司,浦东新区,大数据开发工程师-中信项目,1-3年,大专,15k-25k,岗位稳定，薪资高,软件服务｜咨询,开发|测试|运维类,"活动多多,氛围轻松,自研产品,上市公司",数据开发,上海
253,上海思贤信息技术有限公司,思贤科技,50-150人,B轮,徐汇区,大数据开发工程师,3-5年,本科,20k-40k,五险一金 年终奖金 交通补贴 年度旅游,"数据服务｜咨询,人工智能服务",开发|测试|运维类,"技能培训,绩效奖金,岗位晋升,管理规范",数据开发,上海
254,上海快仓智能科技有限公司,快仓智能仓储,150-500人,C轮,徐汇区,大数据开发工程师,3-5年,本科,15k-25k,智能仓储机器人公司,智能硬件,开发|测试|运维类,"股票期权,五险一金,弹性工作,午餐补助",数据开发,上海
255,北京京东尚科信息技术有限公司,京东,2000人以上,上市公司,朝阳区,资深大数据开发工程师,5-10年,本科,50k-96k,待遇丰厚，快速上升期,电商,开发|测试|运维类,,数据开发,北京
256,深圳盈佳信联科技有限公司,盈佳信联,150-500人,A轮,南山区,大数据开发工程师,3-5年,本科,15k-25k,B2B金融科技 发展潜力大 氛围Nice 福利全,科技金融,开发|测试|运维类,"带薪年假,绩效奖金,定期体检,弹性工作",数据开发,深圳
257,北京三快在线科技有限公司,美团,2000人以上,上市公司,朝阳区,高级数据开发工程师-城际交通,1-3年,本科,25k-40k,成长空间大，团队氛围好,消费生活,开发|测试|运维类,"技能培训,绩效奖金,岗位晋升,领导好",数据开发,北京
258,杭州半云科技有限公司,半云科技,150-500人,天使轮,高新区,大数据开发工程师,3-5年,本科,10k-20k,五险一金 带薪年假 定期体检 节日福利,人工智能服务,开发|测试|运维类,,数据开发,合肥
259,杭州半云科技有限公司,半云科技,150-500人,天使轮,西湖区,大数据开发工程师,1-3年,本科,6k-12k,节日福利、定期体检、六险一金、绩效奖金,人工智能服务,开发|测试|运维类,,数据开发,杭州
260,浙江远图互联科技股份有限公司,浙江远图互联科技股份有限公司,150-500人,上市公司,西湖区,大数据开发工程师,1-3年,本科,11k-22k,互联网医疗 大数据开发,"人工智能服务,在线医疗",开发|测试|运维类,"带薪年假,定期体检,专项奖金,股票期权",数据开发,杭州
261,北京寄云鼎城科技有限公司,寄云科技,50-150人,B轮,海淀区,大数据算法工程师,3-5年,硕士,20k-40k,扁平管理、五险一金、带薪年假、股票期权,"数据服务｜咨询,IT技术服务｜咨询",开发|测试|运维类,"绩效奖金,弹性工作,年度旅游,岗位晋升",人工智能,北京
262,浙江正泰网络技术有限公司,浙江正泰网络技术有限公司,2000人以上,不需要融资,滨江区,数据开发工程师,5-10年,本科,20k-29k,平台大,"电商,数据服务",开发|测试|运维类,"节日礼物,免费班车,带薪年假,绩效奖金",数据开发,杭州
263,武汉市锶兰科技开发有限责任公司,武汉锶兰科技,15-50人,A轮,洪山区,大数据开发工程师,3-5年,本科,20k-40k,精英团队，硅谷AI新贵，扁平化管理，弹性工作,不限,产品|需求|项目类,,数据分析,武汉
264,南京青麦供应链有限公司,青麦供应链,500-2000人,C轮,雨花台区,大数据开发工程师,1-3年,本科,12k-18k,五险一金 弹性上班 股票期权,新零售,开发|测试|运维类,"年终分红,股票期权,弹性工作,节日礼物",数据开发,南京
265,深圳北纬三十度信息科技有限公司,北纬三十度,150-500人,未融资,南山区,大数据开发工程师,不限,大专,20k-35k,大平台 福利好 发展前景好,电商平台,开发|测试|运维类,,数据开发,深圳
266,深圳市博胜丰科技有限公司,博胜丰,50-150人,未融资,福田区,数据开发工程师,1-3年,本科,12k-17k,领导nice，团队nice，薪资nice,"数据服务｜咨询,IT技术服务｜咨询",开发|测试|运维类,"绩效奖金,交通补助,带薪年假",数据开发,深圳
267,深圳市睿服科技有限公司,金证睿服,2000人以上,上市公司,天河区,数据开发工程师,1-3年,大专,11k-18k,六险一金，周末双休，年终奖，节日福利,软件服务｜咨询,开发|测试|运维类,,数据开发,广州
268,上海悦程信息技术有限公司,NSOC大数据智能、可视化,15-50人,A轮,浦东新区,数据治理工程师,1-3年,本科,10k-20k,技术提升快 弹性工作,"数据服务｜咨询,人工智能服务",开发|测试|运维类,"年底双薪,专项奖金,绩效奖金,带薪年假",数据开发,上海
269,重庆渝欧跨境电子商务股份有限公司,渝欧股份,150-500人,不需要融资,渝中区,大数据开发工程师,1-3年,本科,10k-15k,五险一金，绩效奖金，年终奖，扁平管理,电商平台,开发|测试|运维类,"带薪年假,绩效奖金,岗位晋升,扁平管理",数据开发,重庆
270,北京嘀嘀无限科技发展有限公司,滴滴,2000人以上,不需要融资,海淀区,大数据开发工程师,3-5年,本科,20k-40k,绩效奖金，五险一金，弹性工作，发展空间大,旅游｜出行,开发|测试|运维类,"弹性工作,节日礼物,岗位晋升,技能培训",数据开发,北京
271,成都昕月互动科技有限公司,北美省钱快报,150-500人,不需要融资,高新区,大数据开发工程师,3-5年,本科,12k-20k,"五险一金,周末双休,年底奖金,氛围轻松",内容社区,开发|测试|运维类,"年底双薪,定期体检,弹性工作,节日礼物",数据开发,成都
272,北京字节跳动科技有限公司,字节跳动,2000人以上,D轮及以上,杨浦区,高级后端开发工程师—数据方向,3-5年,本科,22k-44k,"下午茶,健身瑜伽,六险一金,团队氛围好","内容资讯,短视频",开发|测试|运维类,"扁平管理,弹性工作,就近租房补贴,六险一金",后端开发,上海
273,北京字节跳动科技有限公司,字节跳动,2000人以上,D轮及以上,海淀区,后端开发工程师-数据建设方向,3-5年,本科,30k-60k,"下午茶,六险一金,团队氛围好,用户过亿","内容资讯,短视频",开发|测试|运维类,"扁平管理,弹性工作,就近租房补贴,六险一金",后端开发,北京
274,北京必示科技有限公司,必示科技,150-500人,B轮,海淀区,大数据开发工程师,不限,本科,20k-40k,人工智能，大数据，五险一金，奖金，福利,"软件服务｜咨询,人工智能服务",开发|测试|运维类,"五险一金,带薪年假,无限零食,极客氛围",数据开发,北京
275,广发银行股份有限公司信用卡中心,广发银行信用卡中心,2000人以上,不需要融资,天河区,数据开发工程师,3-5年,本科,12k-24k,平台大,金融业,开发|测试|运维类,"管理规范,平台大机遇好,金融科技,绩效奖金",数据开发,广州
276,中科软科技股份有限公司,中科软,2000人以上,上市公司,石景山区,数据-应用运维工程师,1-3年,大专,10k-20k,完善的职位晋升制度/职称评审、学历深造,IT技术服务｜咨询,开发|测试|运维类,,运维,北京
277,北京明途真科技有限公司,ME2ZEN,150-500人,上市公司,东城区,数据开发工程师,3-5年,本科,18k-30k,六险一金 年底多薪 免费午晚餐,游戏,开发|测试|运维类,"带薪年假,年底多薪,免费午晚餐,六险一金",数据开发,北京
278,浙江邦盛科技有限公司,邦盛科技,500-2000人,C轮,海淀区,大数据开发工程师,3-5年,本科,15k-25k,年底双薪 绩效奖金 管理规范 五险一金,"信息安全,人工智能服务",开发|测试|运维类,"带薪年假,午餐补助,年底双薪,股票期权",数据开发,北京
279,建顺信息科技（广州）有限公司,建顺信息,50-150人,B轮,天河区,大数据开发工程师,1-3年,本科,20k-25k,弹性工作 五险一金 年终奖金,"软件服务｜咨询,物流平台",开发|测试|运维类,"带薪年假,弹性工作,领导好,五险一金",数据开发,广州
280,深圳市博奥特科技有限公司,博奥特科技,500-2000人,未融资,福田区,数据开发工程师,3-5年,大专,15k-20k,大咖云集,"IT技术服务｜咨询,软件服务｜咨询",开发|测试|运维类,"绩效奖金,领导好,帅哥多,美女多",数据开发,深圳
281,万兴科技集团股份有限公司,万兴科技集团股份有限公司,500-2000人,上市公司,南山区,高级大数据开发工程师 (MJ000195),5-10年,本科,25k-40k,上市公司 高成长性 发展空间大,"工具类产品,软件服务｜咨询",开发|测试|运维类,"股票期权,骨干配车,创业平台,餐饮补助",数据开发,深圳
282,贝壳找房（北京）科技有限公司,贝壳,2000人以上,上市公司,海淀区,数据开发工程师,3-5年,本科,20k-40k,免费三餐 发展空间大,居住服务,开发|测试|运维类,"股票期权,带薪年假,绩效奖金,扁平管理",数据开发,北京
283,汉熵通信有限公司,汉熵通信有限公司,50-150人,不需要融资,海淀区,大数据开发工程师,不限,本科,15k-30k,精英团队 扁平化管理 公司高速发展,"物联网,智能硬件",开发|测试|运维类,"股票期权,带薪年假,定期体检,扁平管理",数据开发,北京
284,支付宝（杭州）信息技术有限公司,蚂蚁集团,2000人以上,上市公司,西湖区,大数据开发工程师,不限,本科,20k-40k,蚂蚁搜/推/广核心平台岗位,科技金融,开发|测试|运维类,"年底双薪,带薪年假,股票期权,绩效奖金",后端开发,杭州
285,深圳市智灵时代科技有限公司,智灵时代,50-150人,不需要融资,南山区,大数据开发工程师,3-5年,本科,15k-25k,AI金融科技、发展前景大、股东方实力雄厚,人工智能服务,开发|测试|运维类,"扁平管理,技能培训,岗位晋升,Bat团队",数据开发,深圳
286,北京字节跳动科技有限公司,字节跳动,2000人以上,D轮及以上,南山区,数据平台开发工程师,1-3年,本科,22k-44k,"弹性工作,免费三餐,租房补贴,扁平管理","内容资讯,短视频",开发|测试|运维类,"扁平管理,弹性工作,就近租房补贴,六险一金",数据开发,深圳
287,北京字节跳动科技有限公司,字节跳动,2000人以上,D轮及以上,海淀区,数据仓库开发工程师,不限,本科,20k-40k,"下午茶,免费三餐,租房补贴,五险一金","内容资讯,短视频",开发|测试|运维类,"扁平管理,弹性工作,就近租房补贴,六险一金",后端开发,北京
288,深圳市智灵时代科技有限公司,智灵时代,50-150人,不需要融资,天河区,大数据开发工程师,5-10年,本科,20k-35k,快速发展 背景强大 大牛团队,人工智能服务,开发|测试|运维类,"扁平管理,技能培训,岗位晋升,Bat团队",数据开发,广州
289,北京当当网信息技术有限公司,当当网,2000人以上,上市公司,朝阳区,数据开发工程师,1-3年,本科,15k-25k,知名电商 发展空间大 弹性 绩效奖金,电商平台,开发|测试|运维类,"年底双薪,节日礼物,技能培训,绩效奖金",数据开发,北京
290,北京当当网信息技术有限公司,当当网,2000人以上,上市公司,朝阳区,大数据开发工程师,5-10年,本科,23k-45k,知名电商 成长空间大 弹性制 福利丰厚,电商平台,开发|测试|运维类,"年底双薪,节日礼物,技能培训,绩效奖金",数据开发,北京
291,企知道网络技术有限公司,企知道,2000人以上,未融资,南山区,大数据开发工程师,不限,本科,20k-40k,季度绩效、年终奖,人工智能服务,开发|测试|运维类,"专项奖金,带薪年假,弹性工作,扁平管理",数据开发,深圳
292,联咖信息（上海）有限公司,联咖信息,50-150人,未融资,徐汇区,大数据开发工程师,5-10年,本科,15k-25k,年终奖金、住房补贴、交通补贴、餐补,"软件服务｜咨询,内容社区",开发|测试|运维类,,数据开发,上海
293,陕西康德曼信息技术有限公司,康德曼,50-150人,未融资,徐汇区,大数据应用开发,3-5年,本科,20k-25k,国企 上市公司 不加班 福利待遇好 氛围好,智能硬件,产品|需求|项目类,,数据分析,上海
294,秒针信息技术有限公司,明略科技集团,2000人以上,D轮及以上,浦东新区,大数据开发工程师,3-5年,本科,20k-30k,行业TOP;团队氛围，晋升空间；福利待遇,"数据服务｜咨询,人工智能服务",开发|测试|运维类,"六险一金,年底双薪,绩效奖金,完成E轮融资",数据开发,上海
295,咪咕文化科技有限公司,咪咕,2000人以上,不需要融资,浦东新区,大数据开发工程师,3-5年,本科,20k-40k,年终奖 带薪年假 交通补助 通讯津贴等,"音频｜视频媒体,短视频,影视｜动漫",开发|测试|运维类,"定期体检,带薪年假,绩效奖金,专项奖金",数据开发,上海
296,秒针信息技术有限公司,明略科技集团,2000人以上,D轮及以上,鼓楼区,大数据开发工程师,3-5年,本科,18k-25k,行业TOP;团队氛围，晋升空间；福利待遇,"数据服务｜咨询,人工智能服务",开发|测试|运维类,"六险一金,年底双薪,绩效奖金,完成E轮融资",数据开发,南京
297,北京尘锋信息技术有限公司,尘锋信息,150-500人,A轮,高新区,大数据开发工程师,1-3年,本科,15k-25k,全额五险一金 弹性打卡 扁平化管理,营销服务｜咨询,开发|测试|运维类,,数据开发,成都
298,神策网络科技（北京）有限公司,神策数据,500-2000人,C轮,洪山区,大数据开发工程师-武汉,3-5年,本科,15k-20k,六险一金；扁平管理；试用期不打折,数据服务｜咨询,开发|测试|运维类,"节日礼物,年底双薪,股票期权,带薪年假",数据开发,武汉
299,世纪怡嘉软件科技有限公司,世纪怡嘉,150-500人,未融资,浦东新区,大数据开发工程师,3-5年,本科,15k-25k,周末双休，年终奖，五险一金，加班补贴,IT技术服务｜咨询,开发|测试|运维类,,数据开发,上海
300,中诚信征信有限公司,中诚信征信,150-500人,不需要融资,武昌区,大数据开发工程师,5-10年,本科,15k-25k,行业领导者,"数据服务｜咨询,人工智能服务",开发|测试|运维类,,数据开发,武汉
301,奥解思信息科技（上海）有限公司,奥解思,500-2000人,上市公司,浦东新区,大数据开发工程师,不限,本科,15k-20k,外企办公环境，弹性工作制，技术先进。,"IT技术服务｜咨询,软件服务｜咨询",开发|测试|运维类,,数据开发,上海
302,上海河姆渡实业发展有限公司,河姆渡电子商务有限公司,500-2000人,A轮,浦东新区,大数据开发工程师,5-10年,本科,20k-30k,"总裁特别奖,弹性工时",电商平台,开发|测试|运维类,,数据开发,上海
303,深圳市懿华软件有限公司,懿华软件,少于15人,未融资,福田区,大数据开发工程师,3-5年,本科,14k-20k,职位高大上，行业老大,IT技术服务｜咨询,开发|测试|运维类,"绩效奖金,五险一金,专项奖金,交通补助",数据开发,深圳
304,广州好易电子联行服务有限公司,广州好易电子,150-500人,不需要融资,番禺区,大数据开发工程师,3-5年,本科,20k-30k,周末双休 五险一金 节假日福利,"移动互联网,消费生活",开发|测试|运维类,"带薪年假,岗位晋升,年度旅游,定期体检",数据开发,广州
305,中电金信软件有限公司,中电金信,2000人以上,不需要融资,金水区,大数据开发工程师（郑州）,3-5年,本科,12k-20k,团队氛围好,"IT技术服务｜咨询,软件服务｜咨询",开发|测试|运维类,"带薪年假,定期体检,节日礼物,五险一金",数据开发,郑州
306,傲林科技有限公司,傲林科技,150-500人,不需要融资,海淀区,大数据开发工程师,5-10年,本科,20k-40k,五险一金全额缴纳、年终奖、节假日福利,"营销服务｜咨询,人工智能服务,区块链",开发|测试|运维类,,数据开发,北京
307,北京码上赢网络科技有限公司,马上赢,50-150人,A轮,朝阳区,数据分析工程师（零售类）,1-3年,本科,10k-20k,阿里大牛，行业领导者,数据服务｜咨询,开发|测试|运维类,"弹性工作,五险一金,阿里系,牛人多",数据开发,北京
308,北京字节跳动科技有限公司,字节跳动,2000人以上,D轮及以上,余杭区,数据 BI高级 工程师,3-5年,本科,30k-60k,"下午茶,健身瑜伽,六险一金,股票期权","内容资讯,短视频",开发|测试|运维类,"扁平管理,弹性工作,就近租房补贴,六险一金",后端开发,杭州
309,北京字节跳动科技有限公司,字节跳动,2000人以上,D轮及以上,闵行区,数据 BI 工程师,不限,本科,20k-40k,"下午茶,健身瑜伽,六险一金,五险一金","内容资讯,短视频",开发|测试|运维类,"扁平管理,弹性工作,就近租房补贴,六险一金",数据开发,上海
310,庞大信息技术（深圳）有限公司,庞大信息,50-150人,不需要融资,徐汇区,大数据开发工程师,不限,本科,20k-35k,国企 正式编制,数据服务｜咨询,开发|测试|运维类,,数据开发,上海
311,深圳市博悦科创科技有限公司,博悦科创,500-2000人,不需要融资,福田区,大数据开发工程师,1-3年,本科,12k-17k,"技术新,福利待遇好,发展空间大，年终奖，双休",IT技术服务｜咨询,开发|测试|运维类,"年底双薪,定期体检,绩效奖金,技能培训",数据开发,深圳
312,北京创智汇聚科技有限公司,Sigmob,50-150人,不需要融资,海淀区,大数据开发工程师,1-3年,本科,20k-35k,发展前景大 技术实力强,营销服务｜咨询,开发|测试|运维类,"扁平管理,弹性工作,领导好",数据开发,北京
313,广州思迈特软件有限公司,广州思迈特,150-500人,B轮,天河区,大数据开发工程师,3-5年,大专,18k-28k,发展前景 工作氛围好 扁平管理 六险一金,数据服务｜咨询,开发|测试|运维类,"技能培训,带薪年假,年度旅游,扁平管理",数据开发,广州
314,瑞庭网络技术（上海）有限公司,安居客,500-2000人,上市公司,朝阳区,大数据开发工程师,3-5年,本科,20k-35k,集团中台部门/信息安全深度领域,居住服务,开发|测试|运维类,"年底双薪,绩效奖金,带薪年假,五险一金",数据开发,北京
315,深圳三代人科技有限公司,三代人科技,150-500人,不需要融资,南山区,大数据开发工程师,3-5年,本科,15k-25k,技术团队氛围好，千万级用户产品团队,在线医疗,开发|测试|运维类,"股票期权,绩效奖金,扁平管理,五险一金",数据开发,深圳
316,火眼云（北京）科技有限公司,火眼云,50-150人,A轮,朝阳区,大数据开发工程师,3-5年,本科,20k-35k,发展前进好，团队实力强,营销服务｜咨询,开发|测试|运维类,,数据开发,北京
317,上海容易网电子商务股份有限公司,容易网,150-500人,上市公司,浦东新区,大数据开发工程师,3-5年,本科,15k-20k,行业发展前景大；领导好；成长发展空间大,"电商,消费生活",开发|测试|运维类,"技能培训,节日礼物,绩效奖金,岗位晋升",数据开发,上海
318,广州富力地产股份有限公司,富力地产,2000人以上,上市公司,天河区,大数据开发工程师,3-5年,本科,2k-3k,上市公司，大平台，产业互联网,房地产｜建筑｜物业,开发|测试|运维类,"年底双薪,通讯津贴,包早、午餐,定期体检",数据开发,广州
319,上海播呗网络科技有限公司,播呗,150-500人,未融资,闵行区,大数据开发工程师,3-5年,本科,20k-35k,扁平化管理 发展空间大 前景好,MCN｜直播平台,开发|测试|运维类,"带薪年假,定期体检,年底双薪,年度旅游",数据开发,上海
320,和美（深圳）信息技术股份有限公司,和美信息,500-2000人,不需要融资,锦江区,大数据开发工程师,1-3年,本科,13k-25k,年终奖 补贴,"人工智能服务,IT技术服务｜咨询,科技金融",开发|测试|运维类,"带薪年假,午餐补助,绩效奖金,定期体检",数据开发,成都
321,维恩贝特科技有限公司,维恩贝特,500-2000人,上市公司,福田区,大数据开发工程师,3-5年,大专,15k-20k,五险一金 带薪年假 年终绩效 定期体检,"软件服务｜咨询,人工智能服务",开发|测试|运维类,"年底双薪,五险一金,通讯津贴,交通补助",数据开发,深圳
322,北京字节跳动科技有限公司,字节跳动,2000人以上,D轮及以上,海淀区,大数据算法工程师（BI部门）,不限,本科,20k-35k,六险一金，高薪期权，弹性工作，免费三餐,"内容资讯,短视频",开发|测试|运维类,"扁平管理,弹性工作,就近租房补贴,六险一金",数据开发,北京
323,北京字节跳动科技有限公司,字节跳动,2000人以上,D轮及以上,余杭区,数据仓库开发工程师,3-5年,本科,20k-40k,"下午茶,健身瑜伽,五险一金,股票期权","内容资讯,短视频",开发|测试|运维类,"扁平管理,弹性工作,就近租房补贴,六险一金",后端开发,杭州
324,广州华资软件技术有限公司,华资软件,500-2000人,上市公司,天河区,大数据开发工程师,1-3年,本科,10k-15k,六险一金，福利好，大平台，大团队,"软件服务｜咨询,IT技术服务｜咨询",开发|测试|运维类,"培训伴你始终,入户广州,国内外旅游,专业机构体检",数据开发,广州
325,奇安信科技集团股份有限公司,奇安信集团,2000人以上,上市公司,雁塔区,安全大数据建模分析工程师,3-5年,本科,16k-26k,六险一金、带薪年休假、环境NICE、交通便利,信息安全,开发|测试|运维类,"年底双薪,带薪年假,午餐补助,定期体检",高端技术职位,西安
326,百度在线网络技术（北京）有限公司,百度,2000人以上,上市公司,海淀区,大数据开发工程师,5-10年,本科,20k-35k,核心团队,"人工智能服务,信息检索,科技金融",开发|测试|运维类,"股票期权,弹性工作,五险一金,免费班车",数据开发,北京
327,哈里伯顿（中国）能源服务有限公司,哈里伯顿中国,2000人以上,上市公司,朝阳区,数据开发工程师,3-5年,本科,15k-25k,外企；补充医疗保险; 试用期全额；全额公积金,软件服务｜咨询,开发|测试|运维类,"午餐补助,带薪年假,定期体检,领导好",数据开发,北京
328,天津云脉三六五科技有限公司,云脉三六五,50-150人,不需要融资,河西区,大数据开发工程师,1-3年,大专,12k-24k,周末双休、五险一金、餐补交补,移动互联网,开发|测试|运维类,"节日礼物,带薪年假,岗位晋升,扁平管理",数据开发,天津
329,上海漫微信息技术有限公司,漫微科技,500-2000人,B轮,徐汇区,大数据测试工程师,3-5年,本科,15k-30k,海底捞背景 研发团队超400人 大牛众多,软件服务｜咨询,开发|测试|运维类,"年底双薪,带薪年假,专项奖金,绩效奖金",测试,上海
330,上海金亥通信设备有限公司,上海金亥,50-150人,不需要融资,浦东新区,大数据开发工程师,1-3年,大专,11k-18k,13薪，培训机会,网络通信,开发|测试|运维类,"定期体检,带薪年假,年底双薪,免费班车",数据开发,上海
331,优选好生活科技（珠海）有限公司,好生活,500-2000人,不需要融资,朝阳区,大数据开发工程师,3-5年,本科,15k-25k,餐补 交通补助 奖金,消费生活,开发|测试|运维类,,数据开发,北京
332,秒针信息技术有限公司,明略科技集团,2000人以上,D轮及以上,朝阳区,大数据开发工程师,1-3年,本科,15k-20k,邀你加入全球企业级人工智能的领跑赛道,"数据服务｜咨询,人工智能服务",开发|测试|运维类,"六险一金,年底双薪,绩效奖金,完成E轮融资",数据开发,北京
333,盛业信息科技服务（深圳）有限公司,盛业资本,150-500人,上市公司,福田区,大数据开发工程师,3-5年,本科,15k-25k,香港上市公司，福利齐全，团队氛围好,软件服务｜咨询,开发|测试|运维类,,数据开发,深圳
334,深圳铂睿智恒科技有限公司,Prize,150-500人,未融资,南山区,大数据开发工程师,3-5年,本科,20k-30k,双休、五险一金，平台大，福利高，自研核心团队,IT技术服务｜咨询,开发|测试|运维类,"节日礼物,绩效奖金,岗位晋升,年度旅游",数据开发,深圳
335,广州市蜂擎信息科技有限公司,蜂擎科技,50-150人,未融资,白云区,大数据开发工程师,3-5年,大专,12k-20k,发展前景广，福利待遇无上限,"电商平台,营销服务｜咨询",开发|测试|运维类,"带薪年假,住房补贴,绩效奖金,节日礼物",数据开发,广州
336,北京字节跳动科技有限公司,字节跳动,2000人以上,D轮及以上,海淀区,后端开发工程师 - 电商数据产品方向,1-3年,本科,25k-50k,"六险一金,弹性工作,免费三餐,租房补贴","内容资讯,短视频",开发|测试|运维类,"扁平管理,弹性工作,就近租房补贴,六险一金",数据开发,北京
337,北京字节跳动科技有限公司,字节跳动,2000人以上,D轮及以上,海淀区,大数据平台开发架构师/资深工程师-抖音国际化,3-5年,本科,25k-50k,六险一金,"内容资讯,短视频",开发|测试|运维类,"扁平管理,弹性工作,就近租房补贴,六险一金",数据开发,北京
